cluster,gene,score,pval_adj
18,CD3E,16.20279,7.250286329505008e-56
18,COL6A3_nbr_0,10.497382,1.0688986155355435e-22
18,IGKC_nbr_1,10.335827,4.171398873071792e-22
18,IGKC_nbr_1,10.335827,4.171398873071792e-22
18,IGKC_nbr_0,9.877197,3.495416687754649e-20
18,IGKC_nbr_0,9.877197,3.495416687754649e-20
18,COL6A3_nbr_1,9.69998,1.6926645475695467e-19
18,C3_nbr_1,9.697362,1.6926645475695467e-19
18,COL1A2_nbr_0,9.564743,5.207006492508056e-19
18,COL1A2_nbr_0,9.564743,5.207006492508056e-19
18,VIM_nbr_1,9.388293,2.4465376002824502e-18
18,VIM_nbr_1,9.388293,2.4465376002824502e-18
18,CXCR4_nbr_1,8.819692,4.3169975738854415e-16
18,SPARC_nbr_0,8.76998,5.974452834485122e-16
18,SPARC_nbr_0,8.76998,5.974452834485122e-16
18,VIM_nbr_0,8.715805,8.686953307931616e-16
18,VIM_nbr_0,8.715805,8.686953307931616e-16
18,COL6A2_nbr_1,8.470002,7.032153103572431e-15
18,SPARC_nbr_1,8.382986,1.3501667635447987e-14
18,SPARC_nbr_1,8.382986,1.3501667635447987e-14
18,IGHG1_nbr_1,8.087392,1.4673327151642108e-13
18,IGHG1_nbr_1,8.087392,1.4673327151642108e-13
18,IGFBP7_nbr_1,7.921708,5.422441714473543e-13
18,IGHG1_nbr_0,7.869469,7.654652718017632e-13
18,IGHG1_nbr_0,7.869469,7.654652718017632e-13
18,COL1A2_nbr_1,7.8034053,1.2087898971303837e-12
18,COL1A2_nbr_1,7.8034053,1.2087898971303837e-12
18,CCDC80_nbr_1,7.615303,5.107025909591255e-12
18,BGN_nbr_1,7.414262,2.300081265138407e-11
18,CXCR4_nbr_0,7.1890745,1.189593924161585e-10
18,C3_nbr_0,7.056405,3.024314193116142e-10
18,IGLC3_nbr_1,6.923349,7.584224625736975e-10
18,COL4A2_nbr_1,6.878669,1.009928154524207e-09
18,IGHA1_nbr_1,6.821744,1.4628933591079277e-09
18,IFITM3_nbr_1,6.720418,2.8696990973147805e-09
18,C1S_nbr_1,6.713352,2.934980428628137e-09
18,TRBC2_nbr_1,6.609358,5.807224435218945e-09
18,IGLC2_nbr_1,6.5567245,8.073302468736791e-09
18,DEPP1_nbr_1,6.4731884,1.3749148549110668e-08
18,C1R_nbr_1,6.4583325,1.4815867320761265e-08
18,IGLC3_nbr_0,6.445758,1.573216877488463e-08
18,SERPINE1_nbr_1,6.412346,1.916362416669813e-08
18,BGN_nbr_0,6.28915,4.176080508141204e-08
18,FN1_nbr_0,6.255327,4.9734096859236175e-08
