cluster,gene,score,pval_adj
26,ESAM-1,18.379238,5.797044135285418e-72
26,ESAM,18.379238,5.797044135285418e-72
26,ITGAM-1,16.592596,1.1860996608693838e-58
26,ITGAM,16.592596,1.1860996608693838e-58
26,LAMP3,16.53656,1.7205120572192127e-58
26,LAMP3-1,16.53656,1.7205120572192127e-58
26,LAMP3-2,16.53656,1.7205120572192127e-58
26,SFTPB_nbr_1,9.520554,1.1518409661906614e-18
26,SFTPB_nbr_1-1,9.520554,1.1518409661906614e-18
26,SFTPB_nbr_0,9.127756,3.825998239012983e-17
26,SFTPB_nbr_0-1,9.127756,3.825998239012983e-17
26,SERPINA1_nbr_1,8.870442,3.653728941996647e-16
26,VIM_nbr_1,8.562226,4.758895328835082e-15
26,VIM_nbr_1-1,8.562226,4.758895328835082e-15
26,C3_nbr_1,8.097742,2.2462709287474806e-13
26,PSAP_nbr_1,7.5621862,1.4907729904956713e-11
26,VIM_nbr_0,7.2144923,1.809931772268024e-10
26,VIM_nbr_0-1,7.2144923,1.809931772268024e-10
26,SFTPD_nbr_1-1,7.0937505,3.9092587516187195e-10
26,SFTPD_nbr_1,7.0937505,3.9092587516187195e-10
26,AQP1_nbr_1,7.0876436,3.9092587516187195e-10
26,SERPINA1_nbr_0,6.929791,1.1528932077285146e-09
26,SFTPA2_nbr_1,6.521306,1.8236559472492284e-08
26,PSAP_nbr_0,6.1830907,1.5761793837599543e-07
26,LAPTM5_nbr_1,5.929997,7.292383635623878e-07
26,SFTPA1_nbr_1,5.91359,7.747723561369081e-07
26,C3_nbr_0,5.7457986,2.0391682052193185e-06
26,SFTPA2_nbr_0,5.593471,4.7837626944709396e-06
26,SFTPD_nbr_0,5.5287,6.471618551893558e-06
26,SFTPD_nbr_0-1,5.5287,6.471618551893558e-06
30,PECAM1-1,42.00271,0.0
30,PECAM1,42.00271,0.0
30,PRDM1,24.693607,1.884737014067378e-131
30,PRDM1-1,24.693607,1.884737014067378e-131
30,COL6A3_nbr_1,19.76275,7.5001184370278475e-84
30,COL6A3_nbr_0,19.70671,1.4615532278838767e-83
30,COL1A2_nbr_0-1,19.705273,1.4615532278838767e-83
30,COL1A2_nbr_0,19.705273,1.4615532278838767e-83
30,SPARC_nbr_0-1,18.971199,1.775908320397364e-77
30,SPARC_nbr_0,18.971199,1.775908320397364e-77
30,CLDN5,18.399517,6.647028527092964e-73
30,CLDN5-1,18.399517,6.647028527092964e-73
30,SPARC_nbr_1-1,18.150475,5.471965669496179e-71
30,SPARC_nbr_1,18.150475,5.471965669496179e-71
30,COL4A2_nbr_1,16.036312,2.8590079819362445e-55
30,COL1A2_nbr_1-1,15.558055,4.9665737756572765e-52
30,COL1A2_nbr_1,15.558055,4.9665737756572765e-52
30,LUM_nbr_1,15.062982,8.985800049748488e-49
30,LUM_nbr_1-1,15.062982,8.985800049748488e-49
30,COL6A2_nbr_1,15.0376835,1.2512875164813896e-48
30,VIM_nbr_1,14.967176,3.29137300613828e-48
30,VIM_nbr_1-1,14.967176,3.29137300613828e-48
30,IGFBP7_nbr_1,14.670126,2.6206924832317197e-46
30,MGP_nbr_1,14.542469,1.6348419385700696e-45
30,IFITM3_nbr_1,14.4238205,8.821931116355974e-45
30,BGN_nbr_1,14.144158,4.697032155214568e-43
30,DCN_nbr_1-1,14.112797,6.808076651747945e-43
30,DCN_nbr_1,14.112797,6.808076651747945e-43
30,C1S_nbr_1,13.607943,7.454286265640905e-40
30,LUM_nbr_0,13.517386,2.3972196304066152e-39
32,VWF,26.084251,1.6554985719061567e-146
32,VWF-1,26.084251,1.6554985719061567e-146
32,CD8A,16.540699,2.8110639098775593e-58
32,CD8A-1,16.540699,2.8110639098775593e-58
32,IGKC_nbr_1-1,11.053687,2.1102321687450774e-25
32,IGKC_nbr_1,11.053687,2.1102321687450774e-25
32,C3_nbr_1,10.511631,6.564869053160876e-23
32,COL4A2_nbr_1,10.490392,7.193823364766117e-23
32,IGKC_nbr_0-1,10.191804,1.2380535387306546e-21
32,IGKC_nbr_0,10.191804,1.2380535387306546e-21
32,C1S_nbr_1,10.187152,1.2380535387306546e-21
32,COL1A2_nbr_0,10.048206,4.330884029498484e-21
32,COL1A2_nbr_0-1,10.048206,4.330884029498484e-21
32,IGHG1_nbr_1,9.84668,2.8423376181494746e-20
32,IGHG1_nbr_1-1,9.84668,2.8423376181494746e-20
32,LUM_nbr_1-1,9.637442,1.9666477477886028e-19
32,LUM_nbr_1,9.637442,1.9666477477886028e-19
32,COL6A3_nbr_1,9.507996,6.498464955212055e-19
32,COL6A3_nbr_0,9.360609,2.5110460904327757e-18
32,SPARC_nbr_0,8.966055,8.807032216245694e-17
32,SPARC_nbr_0-1,8.966055,8.807032216245694e-17
32,SPARC_nbr_1,8.929448,1.1202400851966254e-16
32,SPARC_nbr_1-1,8.929448,1.1202400851966254e-16
32,DCN_nbr_1-1,8.854945,2.0154196393945075e-16
32,DCN_nbr_1,8.854945,2.0154196393945075e-16
32,IFITM3_nbr_1,8.846857,2.0835863355541143e-16
32,C1R_nbr_1,8.8286495,2.361450625826951e-16
32,COL1A2_nbr_1,8.639875,1.167794105234142e-15
32,COL1A2_nbr_1-1,8.639875,1.167794105234142e-15
32,AQP1_nbr_1,8.630651,1.2237341128706346e-15
35,FCGR3A,71.91228,0.0
35,FCGR3A-2,71.91228,0.0
35,FCGR3A-1,71.91228,0.0
35,APOE_nbr_0,18.727901,4.4119478360789014e-75
35,APOE_nbr_1,17.006496,8.846844047996732e-62
35,VIM_nbr_1,13.823542,1.5801564152321347e-40
35,VIM_nbr_1-1,13.823542,1.5801564152321347e-40
35,VIM_nbr_0-1,13.530091,6.947080362230016e-39
35,VIM_nbr_0,13.530091,6.947080362230016e-39
35,LAPTM5_nbr_1,12.994211,7.941411134297442e-36
35,COL1A2_nbr_0,12.119412,4.035354649996959e-31
35,COL1A2_nbr_0-1,12.119412,4.035354649996959e-31
35,CD163_nbr_1-1,12.109665,4.035354649996959e-31
35,CD163_nbr_1,12.109665,4.035354649996959e-31
35,FN1_nbr_0,11.902324,4.329080825659052e-30
35,FN1_nbr_0-1,11.902324,4.329080825659052e-30
35,C1QA_nbr_1-1,11.68038,5.368606778564045e-29
35,C1QA_nbr_1,11.68038,5.368606778564045e-29
